num,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties+,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength+,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
11146,12239,0,63,63,63,63,63,35,62,35,36,9,14,47,19,17,31,24,16,14,24,22,13,16,34,41,58,19,38,11,18,12,14,18,43,25,37,18,0,3,1,0,0,0,0,27,0,0,0,0,0,63,63,63,62,63
11147,12239,0,63,59,36,48,44,63,68,67,53,39,34,42,36,36,36,42,43,24,60,50,32,36,62,51,50,47,48,60,68,58,66,66,75,60,71,68,0,2,2,0,0,0,0,33,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11148,12239,0,63,65,35,45,52,60,77,61,68,26,34,36,41,22,36,28,36,25,61,56,28,50,63,50,54,53,51,54,63,62,61,60,79,65,88,65,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11149,12239,0,63,74,61,58,64,26,52,73,74,61,63,63,58,49,64,61,57,44,59,55,60,66,70,67,48,62,55,22,52,23,25,22,59,61,51,42,0,3,3,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11150,12239,0,63,80,62,52,68,23,52,82,78,59,62,68,60,57,63,53,49,46,58,46,49,68,78,78,60,66,58,21,54,23,19,12,64,61,50,45,0,3,3,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11151,12239,0,63,69,32,52,59,63,65,65,72,53,28,31,36,33,30,48,45,27,62,58,40,58,64,51,62,60,59,60,63,62,66,61,69,69,64,61,0,3,2,0,0,0,0,19,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11152,12239,0,63,56,39,56,57,63,65,50,60,35,33,52,39,34,48,52,47,40,67,60,38,53,58,64,51,63,50,62,61,61,67,65,64,57,68,69,0,3,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11153,12239,0,63,70,37,56,60,58,64,69,70,62,32,41,35,36,40,58,61,49,57,48,48,58,68,73,60,61,50,58,56,58,58,62,67,67,64,59,0,3,2,0,0,0,0,34,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11154,12239,0,63,71,54,58,63,58,72,70,71,60,56,52,52,51,52,58,61,35,61,56,47,65,64,50,60,64,49,56,64,57,59,56,78,72,78,57,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11155,12239,0,63,62,46,61,62,53,58,58,65,63,43,51,45,36,43,61,60,34,66,64,40,62,54,68,63,64,58,54,45,49,57,56,52,64,57,52,0,3,3,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11156,12239,0,63,79,61,50,69,24,52,78,80,52,67,64,52,52,57,53,65,47,45,38,47,73,73,69,52,67,48,26,67,17,18,17,73,56,56,31,0,3,3,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11157,12239,0,63,64,27,53,56,61,72,65,64,52,22,33,24,27,34,46,58,24,58,55,55,55,57,65,58,57,55,62,59,60,61,59,80,68,73,71,0,3,2,0,0,0,0,29,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11158,12239,0,63,65,57,56,61,52,58,64,66,64,59,54,58,42,47,63,42,36,64,62,35,61,59,61,63,63,54,61,38,43,59,57,49,67,55,58,0,3,2,0,0,0,0,18,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11159,12239,0,63,58,37,41,40,62,72,59,58,32,30,50,42,26,48,28,32,35,52,48,33,32,48,50,57,44,50,62,55,61,66,64,73,64,82,59,0,2,2,0,0,0,0,29,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11160,12239,0,63,59,44,63,62,58,63,55,63,57,38,61,39,40,44,66,49,46,70,70,47,59,59,73,63,66,56,59,59,61,55,57,60,67,58,70,0,2,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11161,12239,0,63,57,40,51,59,65,67,52,61,60,25,61,51,28,30,35,59,59,54,52,55,65,61,58,57,53,47,68,44,65,68,66,51,66,66,74,0,3,2,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11162,12239,0,63,72,62,60,65,46,64,72,72,64,63,66,56,61,60,64,58,55,64,49,61,63,70,73,63,64,64,30,63,46,53,38,74,53,67,68,0,2,3,0,0,0,0,32,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11163,12239,0,63,72,35,54,56,59,61,71,73,46,31,40,34,41,42,39,53,47,63,58,44,55,60,56,56,56,54,56,47,55,65,67,62,60,63,58,0,3,3,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11164,12239,0,63,68,52,61,67,57,68,73,64,62,49,59,56,40,40,61,60,43,64,59,62,63,81,83,63,67,55,59,45,55,60,58,63,73,64,73,0,4,3,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11165,12239,0,63,75,62,52,63,31,65,71,79,62,64,64,56,53,62,56,45,48,56,46,52,60,71,71,70,62,59,22,54,27,35,28,67,70,66,56,0,3,2,0,0,0,0,19,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11166,12239,0,63,81,62,53,64,20,53,79,83,68,62,66,62,54,57,48,51,40,62,53,33,66,78,86,63,56,49,10,57,21,16,14,63,67,48,45,0,3,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11167,12239,0,63,64,64,51,60,22,62,62,65,66,68,65,57,56,65,56,40,58,57,43,53,59,63,62,59,61,59,21,59,20,14,16,70,55,73,39,0,3,3,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11168,12239,0,63,76,52,62,60,43,51,73,79,63,52,58,45,51,48,66,57,45,68,62,47,57,68,62,64,61,58,44,46,45,41,38,55,54,50,47,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11169,12239,0,63,67,50,59,66,59,71,65,68,59,46,58,49,50,43,59,50,43,67,64,45,68,62,63,60,67,56,57,58,58,61,57,71,70,74,64,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11170,12239,0,63,72,63,47,67,25,55,75,69,63,64,67,58,62,63,54,40,37,54,37,38,66,86,73,59,65,44,20,56,19,24,22,63,67,51,47,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11171,12239,0,63,82,59,54,64,32,68,79,84,63,56,67,55,58,63,57,49,32,58,56,50,64,74,74,59,62,52,24,61,21,39,31,77,60,70,70,0,3,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11172,12239,0,63,54,66,67,64,34,53,53,54,65,63,71,68,68,67,66,70,70,65,69,71,64,70,64,51,63,66,31,48,38,27,32,52,50,59,40,0,4,3,0,0,0,0,30,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11173,12239,0,63,70,58,63,66,40,58,72,69,58,60,57,57,43,68,57,65,68,66,58,66,66,78,80,55,63,65,36,58,33,43,37,63,75,53,48,0,3,3,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11174,12239,0,63,61,50,58,64,59,67,65,57,58,46,52,56,42,44,59,52,41,64,61,49,62,70,71,61,63,65,60,54,58,62,56,53,78,61,71,0,3,2,0,0,0,0,36,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11175,12239,0,63,66,52,57,62,57,73,60,70,54,54,49,54,36,42,59,44,35,65,62,47,62,67,70,56,61,58,61,49,54,60,58,62,79,72,71,0,2,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11176,12239,0,63,72,60,63,64,54,64,72,72,60,56,65,61,59,64,67,58,65,64,60,61,60,75,71,59,65,61,57,54,53,55,52,64,83,58,57,0,4,3,0,0,0,0,30,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11177,12239,0,63,71,52,57,63,58,67,74,69,61,56,55,45,31,41,49,66,43,62,51,43,63,65,69,58,61,64,63,53,58,57,56,71,59,72,61,0,4,3,0,0,0,0,36,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11178,12239,0,63,78,59,60,66,44,61,78,78,75,58,57,57,63,64,70,51,58,62,56,62,61,77,77,62,69,68,48,53,42,45,32,67,65,59,58,0,4,3,0,0,0,0,33,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11179,12239,0,63,74,61,61,65,48,65,71,77,60,60,60,63,60,61,59,58,53,65,60,55,64,72,66,67,64,60,54,56,33,57,42,68,76,60,62,0,3,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11180,12239,0,63,67,42,54,58,58,73,68,67,58,34,55,42,43,35,49,58,41,57,54,55,54,72,65,63,57,57,57,63,54,62,58,82,81,71,67,0,3,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11181,12239,0,63,69,33,54,58,56,71,72,67,58,34,29,29,28,36,38,62,30,61,56,48,58,64,69,58,56,54,57,50,55,58,56,71,81,74,52,0,3,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11182,12239,0,63,78,55,58,62,54,74,76,80,57,54,60,56,50,49,59,63,49,57,57,62,61,74,67,57,59,60,58,50,50,57,55,72,85,72,66,0,3,2,0,0,0,0,30,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11183,12239,0,63,77,53,60,68,38,52,77,77,59,53,53,50,49,58,63,57,53,61,56,65,65,85,83,56,66,63,42,38,35,38,36,50,64,46,50,0,2,4,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11184,12239,0,63,63,61,63,65,34,62,35,33,5,10,47,12,10,17,42,11,13,33,29,12,19,52,42,60,25,43,11,13,10,14,13,54,24,57,30,0,2,1,0,0,0,0,23,0,0,0,0,0,63,61,63,62,65
11185,12239,0,63,80,50,51,57,57,65,78,82,51,48,56,48,54,38,39,55,30,59,51,51,57,57,60,55,58,46,59,45,57,60,58,66,67,65,61,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11186,12239,0,63,61,64,51,62,42,63,41,44,12,12,38,15,14,18,22,13,14,13,14,14,13,38,26,62,14,53,22,13,16,15,13,59,37,64,23,0,3,1,0,0,0,0,37,0,0,0,0,0,61,64,51,63,62
11187,12239,0,63,73,31,49,57,58,66,76,71,40,28,30,35,40,33,35,59,28,58,38,49,54,70,72,53,58,47,55,61,56,62,58,73,76,61,62,0,2,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11188,12239,0,63,82,46,54,62,56,69,82,82,58,47,45,49,25,40,55,58,30,56,53,50,60,82,82,57,57,55,55,51,56,57,55,80,85,65,56,0,3,2,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11189,12239,0,63,76,57,58,65,44,64,77,75,58,57,60,59,45,55,59,58,40,62,55,45,63,74,69,47,69,60,43,42,49,40,40,62,66,65,59,0,3,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11190,12239,0,63,56,48,56,57,61,74,47,64,42,41,63,52,41,41,54,47,43,63,60,45,55,64,42,56,63,50,60,59,62,63,59,68,65,80,71,0,4,2,0,0,0,0,19,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11191,12239,0,63,89,55,50,64,57,75,88,89,50,51,68,55,50,53,52,52,34,50,46,52,64,75,65,62,60,64,52,58,58,59,54,78,77,81,59,0,3,3,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11192,12239,0,63,63,47,59,61,62,64,58,67,50,43,56,42,52,49,60,47,45,67,62,52,59,66,71,62,62,52,63,61,63,60,62,66,65,65,61,0,2,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11193,12239,0,63,60,26,53,59,61,67,51,68,23,22,38,23,24,36,41,54,27,63,62,29,56,58,52,60,64,59,60,66,55,65,63,69,60,72,63,0,2,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11194,12239,0,63,67,46,58,57,60,58,65,69,48,44,53,41,45,51,56,60,40,62,58,48,57,56,65,61,56,60,58,58,60,61,58,62,63,57,53,0,3,2,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11195,12239,0,63,73,64,61,65,29,56,72,73,51,65,71,63,55,56,64,58,55,64,58,56,64,71,70,56,64,64,27,54,25,27,25,57,71,48,56,0,4,3,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11196,12239,0,63,71,64,47,60,23,68,70,72,60,68,67,57,58,62,47,39,37,55,43,50,61,59,54,45,62,55,16,60,18,21,16,76,63,76,51,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11197,12239,0,63,67,58,63,64,33,54,64,69,62,59,58,58,42,54,64,64,42,65,60,62,64,66,70,57,65,64,28,36,35,33,34,49,64,55,42,0,3,3,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11198,12239,0,63,83,39,58,66,53,70,81,85,63,32,56,33,36,39,62,47,34,66,63,38,67,66,60,68,67,61,56,51,45,58,56,73,76,70,64,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11199,12239,0,63,73,31,52,57,60,74,74,73,50,28,37,26,22,36,49,48,32,58,56,41,54,71,67,58,55,61,61,55,60,62,60,77,77,78,58,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11200,12239,0,63,65,53,58,64,56,70,65,65,55,51,60,56,43,45,59,41,43,68,66,48,65,54,66,57,68,54,54,57,53,59,57,68,76,70,65,0,3,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11201,12239,0,63,68,54,57,63,53,73,75,63,59,56,55,53,36,41,62,43,39,65,62,43,63,79,56,56,63,49,53,45,52,58,51,65,90,68,66,0,3,2,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11202,12239,0,63,64,61,62,65,24,63,22,28,20,12,47,13,10,22,46,20,21,13,13,20,12,27,31,55,14,15,19,16,12,23,13,55,25,65,13,0,2,1,0,0,0,0,34,0,0,0,0,0,64,61,62,63,65
11203,12239,0,63,58,43,41,44,63,72,55,61,35,48,42,41,25,34,32,33,31,53,40,42,33,63,70,63,45,50,63,60,64,64,61,70,69,75,67,0,2,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11204,12239,0,63,58,59,64,61,56,58,62,55,59,59,62,60,44,49,65,62,60,65,64,62,58,66,64,63,64,63,57,50,59,55,51,58,70,58,45,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11205,12239,0,63,84,60,56,63,38,68,83,85,59,60,65,58,61,52,57,55,47,59,51,55,60,82,71,58,61,55,43,60,35,29,38,82,70,72,54,0,3,3,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11206,12239,0,63,59,56,55,59,63,68,53,63,55,52,65,61,39,44,52,42,48,62,63,45,59,54,46,60,62,58,62,69,62,63,58,71,68,72,59,0,2,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11207,12239,0,63,48,57,63,62,59,80,42,53,62,56,65,56,49,48,64,64,55,63,62,60,64,53,45,62,65,59,61,54,58,61,58,66,75,87,70,0,3,3,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11208,12239,0,63,74,58,59,67,29,50,72,75,55,57,65,55,53,55,59,60,52,61,54,60,71,66,59,55,66,58,25,53,26,30,21,66,36,61,37,0,3,3,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11209,12239,0,63,60,44,60,58,60,65,59,60,45,39,62,36,39,52,59,50,43,67,66,50,55,57,50,61,66,53,58,69,57,62,60,70,57,70,62,0,3,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11210,12239,0,63,63,62,62,67,23,63,27,16,4,5,47,5,5,12,25,12,11,22,29,13,7,22,29,45,13,36,9,11,9,11,12,54,23,61,20,0,3,1,0,0,0,0,21,0,0,0,0,0,63,62,62,63,67
11211,12239,0,63,68,26,43,47,64,70,69,68,40,24,30,23,27,31,36,45,35,47,45,30,41,68,73,58,42,48,64,59,63,65,65,73,71,75,57,0,3,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11212,12239,0,63,73,63,53,61,29,64,72,74,63,63,70,62,57,54,57,49,39,56,52,41,62,71,67,59,57,51,21,62,20,31,35,72,70,62,61,0,3,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11213,12239,0,63,78,60,55,65,21,54,79,78,60,58,69,56,52,60,56,59,47,58,45,54,66,73,65,55,65,57,18,23,21,21,23,56,54,63,29,0,3,3,0,0,0,0,18,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11214,12239,0,63,42,30,48,56,62,73,47,38,30,26,41,23,26,50,35,57,26,56,49,35,56,56,52,54,57,50,60,66,62,62,61,70,71,77,66,0,3,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11215,12239,0,63,75,59,60,64,43,58,76,75,60,59,59,59,56,55,62,57,57,63,59,58,63,70,79,60,61,60,41,47,40,47,42,64,61,61,47,0,3,3,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11216,12239,0,63,84,60,51,64,24,74,80,87,61,60,65,56,57,61,53,49,50,56,42,53,63,76,71,61,62,59,18,58,31,12,14,80,71,76,70,0,3,3,0,0,0,0,29,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11217,12239,0,63,54,29,41,46,62,75,55,54,31,25,40,24,23,35,38,28,29,52,42,33,41,43,60,59,48,54,60,60,62,63,61,81,71,79,67,0,3,2,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11218,12239,0,63,59,34,53,52,62,70,63,55,48,30,49,28,30,30,53,45,34,62,56,30,48,53,53,57,56,51,62,60,60,64,63,72,65,74,66,0,2,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11219,12239,0,63,41,31,44,46,62,75,44,39,29,23,53,26,30,33,38,30,24,55,57,27,47,35,38,59,44,56,63,62,62,63,61,79,69,81,65,0,2,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11220,12239,0,63,61,40,40,49,65,62,60,61,30,47,40,31,26,40,40,26,24,54,38,24,40,55,60,60,56,60,65,62,65,66,64,67,60,64,60,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11221,12239,0,63,59,47,58,59,59,66,58,59,50,45,45,55,39,45,63,45,36,63,69,51,56,59,67,57,64,51,61,54,61,58,53,61,68,67,60,0,3,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11222,12239,0,63,56,58,60,60,65,79,60,53,57,53,70,60,53,53,65,46,60,64,62,58,56,69,64,63,62,55,66,65,66,63,65,76,78,79,83,0,3,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11223,12239,0,63,68,57,61,61,57,68,65,71,59,45,70,68,57,64,58,71,73,56,58,64,58,67,75,58,62,61,62,48,56,58,54,61,75,68,62,0,3,2,0,0,0,0,35,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11224,12239,0,63,71,38,58,62,58,69,70,72,57,38,38,38,31,35,58,62,52,58,57,53,63,73,69,59,58,60,60,38,58,62,58,57,76,69,65,0,4,3,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11225,12239,0,63,78,57,58,61,55,74,82,74,63,52,67,59,53,55,63,61,49,58,53,41,60,73,73,58,57,60,57,45,55,56,57,72,83,73,67,0,3,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11226,12239,0,63,64,61,58,63,61,61,63,57,14,9,44,13,13,26,67,12,9,35,34,9,11,44,43,61,13,61,17,10,16,13,12,67,23,64,13,0,3,1,0,0,0,0,33,0,0,0,0,0,64,61,58,61,63
11227,12239,0,63,85,26,40,47,62,73,84,86,30,22,38,21,25,36,41,41,29,47,31,27,40,74,60,62,44,45,61,60,63,64,59,85,75,77,58,0,5,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11228,12239,0,63,64,62,46,56,23,75,55,71,69,64,63,54,57,65,52,34,35,52,44,45,54,58,53,60,59,56,16,69,20,18,15,77,70,81,67,0,3,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11229,12239,0,63,66,25,39,41,63,67,60,70,25,17,45,21,24,31,34,24,28,52,41,27,34,44,48,64,45,53,63,66,66,60,61,75,55,76,58,0,3,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11230,12239,0,63,65,49,59,65,58,61,65,65,56,45,57,52,38,48,61,52,41,66,64,31,66,68,67,62,63,62,55,48,58,64,58,58,74,61,45,0,3,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11231,12239,0,63,32,38,59,57,63,74,33,32,52,28,51,47,18,38,54,62,64,60,57,59,53,67,55,65,56,68,62,60,64,63,61,64,78,76,68,0,3,2,0,0,0,0,40,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11232,12239,0,63,47,40,60,58,62,73,53,42,49,51,32,22,35,44,67,53,22,65,64,41,58,58,56,55,57,65,62,71,60,63,54,80,69,82,53,0,3,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11233,12239,0,63,81,61,60,61,24,60,84,79,64,64,65,53,58,50,54,62,44,66,63,50,60,86,68,48,58,44,15,49,23,22,23,71,59,70,35,0,4,3,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11234,12239,0,63,66,27,50,55,61,65,63,68,24,21,42,27,23,31,39,43,29,61,63,28,46,68,62,54,64,46,62,63,56,65,62,69,54,68,70,0,3,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11235,12239,0,63,80,59,59,69,48,65,81,79,59,58,65,57,52,63,65,52,32,64,63,52,69,83,84,63,65,61,52,49,43,51,44,66,80,59,63,0,3,3,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11236,12239,0,63,51,25,33,38,63,69,50,52,27,21,36,20,28,37,25,29,20,42,37,26,25,42,57,62,48,44,58,62,63,66,65,76,65,71,68,0,2,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11237,12239,0,63,75,59,45,53,28,70,67,82,59,64,66,44,53,55,50,25,28,60,40,30,50,54,41,60,60,49,22,65,24,25,23,78,59,80,59,0,2,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11238,12239,0,63,69,60,55,65,51,69,70,68,62,64,60,54,48,56,60,43,42,62,59,43,64,72,72,62,63,58,51,56,49,52,44,68,74,69,64,0,3,3,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11239,12239,0,63,77,41,57,62,59,61,77,77,53,35,55,39,34,50,51,60,41,60,57,57,59,79,82,56,60,55,58,56,58,61,60,71,61,61,58,0,3,2,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11240,12239,0,63,50,48,55,58,63,70,48,52,32,47,54,52,48,42,52,41,58,64,59,52,58,52,60,60,59,54,62,67,61,64,61,68,71,72,65,0,2,2,0,0,0,0,29,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11241,12239,0,63,64,65,48,60,25,65,62,65,64,67,64,65,58,63,52,35,43,58,40,43,57,72,58,60,60,61,22,67,21,18,20,70,67,66,58,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11242,12239,0,63,66,62,58,63,30,58,31,29,4,7,44,8,7,13,35,11,12,15,15,13,10,33,21,60,15,30,12,11,7,13,10,46,18,49,23,0,3,1,0,0,0,0,23,0,0,0,0,0,66,62,58,58,63
11243,12239,0,63,65,63,60,65,25,63,23,29,11,11,45,11,9,11,25,14,13,26,25,12,12,38,30,49,21,31,15,17,10,22,19,57,15,68,21,0,3,1,0,0,0,0,25,0,0,0,0,0,65,63,60,63,65
11244,12239,0,63,65,60,59,67,37,61,36,38,11,16,44,17,20,27,38,19,21,28,28,11,17,35,48,57,24,52,22,16,21,16,13,58,23,62,17,0,2,1,0,0,0,0,28,0,0,0,0,0,65,60,59,61,67
11245,12239,0,63,64,62,60,63,39,62,41,37,15,12,45,9,12,24,34,9,11,32,25,12,13,31,57,59,22,15,28,8,8,10,9,58,24,63,22,0,3,1,0,0,0,0,36,0,0,0,0,0,64,62,60,62,63
11246,12239,0,63,65,61,60,62,58,71,66,65,63,61,68,60,54,48,60,53,49,64,66,56,63,63,65,60,62,56,63,59,55,59,52,74,72,77,54,0,3,3,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
11247,12239,0,63,68,49,61,63,51,60,69,67,63,48,46,52,45,40,63,48,60,67,64,63,60,68,76,60,64,62,56,36,55,50,42,51,79,58,41,0,3,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
